case_id,plate_id,well,raw_signal
weak_controls_noisy,plate_01,A01,0.110558461759
weak_controls_noisy,plate_01,A02,0.955140981795
weak_controls_noisy,plate_01,A03,0.735948536359
weak_controls_noisy,plate_01,A04,0.341675044439
weak_controls_noisy,plate_01,A05,0.934418634889
weak_controls_noisy,plate_01,A06,1.033305791
weak_controls_noisy,plate_01,A07,1.03148173428
weak_controls_noisy,plate_01,A08,0.977211379372
weak_controls_noisy,plate_01,A09,0.283642385583
weak_controls_noisy,plate_01,A10,0.943399847718
weak_controls_noisy,plate_01,A11,0.212065333003
weak_controls_noisy,plate_01,A12,0.796694546536
weak_controls_noisy,plate_01,B01,1.05618798093
weak_controls_noisy,plate_01,B02,0.718034021401
weak_controls_noisy,plate_01,B03,0.630055912561
weak_controls_noisy,plate_01,B04,0.245676777122
weak_controls_noisy,plate_01,B05,0.9787167318
weak_controls_noisy,plate_01,B06,0.972175363638
weak_controls_noisy,plate_01,B07,1.06512965363
weak_controls_noisy,plate_01,B08,0.100171874887
weak_controls_noisy,plate_01,B09,0.622658429356
weak_controls_noisy,plate_01,B10,0.955037131646
weak_controls_noisy,plate_01,B11,0.420217421778
weak_controls_noisy,plate_01,B12,0.944627248889
weak_controls_noisy,plate_01,C01,0.982407372009
weak_controls_noisy,plate_01,C02,0.27756647793
weak_controls_noisy,plate_01,C03,0.938994833229
weak_controls_noisy,plate_01,C04,1.03432743984
weak_controls_noisy,plate_01,C05,0.722846837988
weak_controls_noisy,plate_01,C06,1.02495290143
weak_controls_noisy,plate_01,C07,0.949264817474
weak_controls_noisy,plate_01,C08,0.879405355469
weak_controls_noisy,plate_01,C09,0.36388636394
weak_controls_noisy,plate_01,C10,0.604125197552
weak_controls_noisy,plate_01,C11,0.980570909504
weak_controls_noisy,plate_01,C12,0.548425574577
weak_controls_noisy,plate_01,D01,0.16522251552
weak_controls_noisy,plate_01,D02,0.987429434063
weak_controls_noisy,plate_01,D03,1.0203771324
weak_controls_noisy,plate_01,D04,0.922279640091
weak_controls_noisy,plate_01,D05,0.53223001773
weak_controls_noisy,plate_01,D06,0.908854983027
weak_controls_noisy,plate_01,D07,0.548595751148
weak_controls_noisy,plate_01,D08,0.9502086055
weak_controls_noisy,plate_01,D09,0.201768548499
weak_controls_noisy,plate_01,D10,0.598909598186
weak_controls_noisy,plate_01,D11,0.250824562739
weak_controls_noisy,plate_01,D12,0.991059932889
weak_controls_noisy,plate_01,E01,0.243123359056
weak_controls_noisy,plate_01,E02,0.411379653691
weak_controls_noisy,plate_01,E03,0.866209645197
weak_controls_noisy,plate_01,E04,0.854563283789
weak_controls_noisy,plate_01,E05,0.66674067184
weak_controls_noisy,plate_01,E06,0.999013889747
weak_controls_noisy,plate_01,E07,0.569699488591
weak_controls_noisy,plate_01,E08,0.536096482065
weak_controls_noisy,plate_01,E09,0.962572088552
weak_controls_noisy,plate_01,E10,0.970839791878
weak_controls_noisy,plate_01,E11,1.00040423091
weak_controls_noisy,plate_01,E12,0.27851597868
weak_controls_noisy,plate_01,F01,0.273553431133
weak_controls_noisy,plate_01,F02,0.894915701672
weak_controls_noisy,plate_01,F03,1.12839490824
weak_controls_noisy,plate_01,F04,0.243223054867
weak_controls_noisy,plate_01,F05,0.22085913759
weak_controls_noisy,plate_01,F06,0.925609805323
weak_controls_noisy,plate_01,F07,0.669538730396
weak_controls_noisy,plate_01,F08,0.15127001603
weak_controls_noisy,plate_01,F09,0.882684584382
weak_controls_noisy,plate_01,F10,0.943129343214
weak_controls_noisy,plate_01,F11,0.897018696768
weak_controls_noisy,plate_01,F12,0.579256239562
weak_controls_noisy,plate_01,G01,1.09976271662
weak_controls_noisy,plate_01,G02,0.410647408991
weak_controls_noisy,plate_01,G03,1.00016131846
weak_controls_noisy,plate_01,G04,0.611978490353
weak_controls_noisy,plate_01,G05,0.267860617794
weak_controls_noisy,plate_01,G06,0.955735017696
weak_controls_noisy,plate_01,G07,1.06080775536
weak_controls_noisy,plate_01,G08,0.916956221504
weak_controls_noisy,plate_01,G09,0.226483169792
weak_controls_noisy,plate_01,G10,0.867864339816
weak_controls_noisy,plate_01,G11,0.904582669767
weak_controls_noisy,plate_01,G12,1.06618638529
weak_controls_noisy,plate_01,H01,0.201904768739
weak_controls_noisy,plate_01,H02,0.934985835569
weak_controls_noisy,plate_01,H03,0.262520587312
weak_controls_noisy,plate_01,H04,1.02055193803
weak_controls_noisy,plate_01,H05,0.365853368449
weak_controls_noisy,plate_01,H06,0.988648430511
weak_controls_noisy,plate_01,H07,1.01249148976
weak_controls_noisy,plate_01,H08,0.4774109635
weak_controls_noisy,plate_01,H09,0.51434882563
weak_controls_noisy,plate_01,H10,0.937243495518
weak_controls_noisy,plate_01,H11,0.809605315603
weak_controls_noisy,plate_01,H12,0.952129680474
