case_id,plate_id,well,raw_signal
layout_confounding_obvious,plate_01,A01,1.04974677903
layout_confounding_obvious,plate_01,A02,1.00518952028
layout_confounding_obvious,plate_01,A03,0.998334761434
layout_confounding_obvious,plate_01,A04,0.992180338169
layout_confounding_obvious,plate_01,A05,0.980690476268
layout_confounding_obvious,plate_01,A06,1.00329526573
layout_confounding_obvious,plate_01,A07,1.02248176909
layout_confounding_obvious,plate_01,A08,1.00318023192
layout_confounding_obvious,plate_01,A09,0.150376180961
layout_confounding_obvious,plate_01,A10,0.160706903481
layout_confounding_obvious,plate_01,A11,0.106372517039
layout_confounding_obvious,plate_01,A12,0.171049454092
layout_confounding_obvious,plate_01,B01,0.128651941057
layout_confounding_obvious,plate_01,B02,0.135449436455
layout_confounding_obvious,plate_01,B03,0.0997537187195
layout_confounding_obvious,plate_01,B04,0.143975423429
layout_confounding_obvious,plate_01,B05,0.992153405265
layout_confounding_obvious,plate_01,B06,0.947984250457
layout_confounding_obvious,plate_01,B07,1.00372130309
layout_confounding_obvious,plate_01,B08,1.01081758001
layout_confounding_obvious,plate_01,B09,1.00320674289
layout_confounding_obvious,plate_01,B10,0.924213859955
layout_confounding_obvious,plate_01,B11,0.954717798534
layout_confounding_obvious,plate_01,B12,0.990382682284
layout_confounding_obvious,plate_01,C01,0.979811477821
layout_confounding_obvious,plate_01,C02,0.893040259688
layout_confounding_obvious,plate_01,C03,0.980966786064
layout_confounding_obvious,plate_01,C04,0.89371489626
layout_confounding_obvious,plate_01,C05,0.989640098763
layout_confounding_obvious,plate_01,C06,0.900465256885
layout_confounding_obvious,plate_01,C07,0.923949552201
layout_confounding_obvious,plate_01,C08,0.786558622497
layout_confounding_obvious,plate_01,C09,0.773346155221
layout_confounding_obvious,plate_01,C10,0.845237088552
layout_confounding_obvious,plate_01,C11,0.821490865296
layout_confounding_obvious,plate_01,C12,0.843462924959
layout_confounding_obvious,plate_01,D01,0.595003897169
layout_confounding_obvious,plate_01,D02,0.612662287462
layout_confounding_obvious,plate_01,D03,0.556992745755
layout_confounding_obvious,plate_01,D04,0.569109327464
layout_confounding_obvious,plate_01,D05,0.589468701987
layout_confounding_obvious,plate_01,D06,0.322220540046
layout_confounding_obvious,plate_01,D07,0.279146603194
layout_confounding_obvious,plate_01,D08,0.282085172787
layout_confounding_obvious,plate_01,D09,0.287721508493
layout_confounding_obvious,plate_01,D10,0.281053125549
layout_confounding_obvious,plate_01,D11,0.207038018007
layout_confounding_obvious,plate_01,D12,0.219947564903
layout_confounding_obvious,plate_01,E01,0.19619103583
layout_confounding_obvious,plate_01,E02,0.220404048768
layout_confounding_obvious,plate_01,E03,0.196799772019
layout_confounding_obvious,plate_01,E04,0.188077797319
layout_confounding_obvious,plate_01,E05,0.150262907546
layout_confounding_obvious,plate_01,E06,0.128394267025
layout_confounding_obvious,plate_01,E07,0.159544945542
layout_confounding_obvious,plate_01,E08,0.149727166879
layout_confounding_obvious,plate_01,E09,0.978600061881
layout_confounding_obvious,plate_01,E10,1.03640423389
layout_confounding_obvious,plate_01,E11,0.972582097023
layout_confounding_obvious,plate_01,E12,0.995816668403
layout_confounding_obvious,plate_01,F01,0.996096216065
layout_confounding_obvious,plate_01,F02,1.00208742389
layout_confounding_obvious,plate_01,F03,1.04329456805
layout_confounding_obvious,plate_01,F04,0.959259172825
layout_confounding_obvious,plate_01,F05,1.01018741762
layout_confounding_obvious,plate_01,F06,0.989130276607
layout_confounding_obvious,plate_01,F07,1.00257599748
layout_confounding_obvious,plate_01,F08,1.00344843355
layout_confounding_obvious,plate_01,F09,0.973321616207
layout_confounding_obvious,plate_01,F10,0.962083875383
layout_confounding_obvious,plate_01,F11,0.948415086125
layout_confounding_obvious,plate_01,F12,0.946726541415
layout_confounding_obvious,plate_01,G01,0.930347798452
layout_confounding_obvious,plate_01,G02,0.929013313617
layout_confounding_obvious,plate_01,G03,0.921873984149
layout_confounding_obvious,plate_01,G04,0.944928495771
layout_confounding_obvious,plate_01,G05,0.807905843108
layout_confounding_obvious,plate_01,G06,0.821138713186
layout_confounding_obvious,plate_01,G07,0.812224982004
layout_confounding_obvious,plate_01,G08,0.802835221241
layout_confounding_obvious,plate_01,G09,0.837709096222
layout_confounding_obvious,plate_01,G10,0.583822366089
layout_confounding_obvious,plate_01,G11,0.554233468327
layout_confounding_obvious,plate_01,G12,0.594379104383
layout_confounding_obvious,plate_01,H01,0.612969840268
layout_confounding_obvious,plate_01,H02,0.60219555228
layout_confounding_obvious,plate_01,H03,0.3111077661
layout_confounding_obvious,plate_01,H04,0.373080452014
layout_confounding_obvious,plate_01,H05,0.301499815927
layout_confounding_obvious,plate_01,H06,0.29716789902
layout_confounding_obvious,plate_01,H07,0.30170336682
layout_confounding_obvious,plate_01,H08,0.198876342787
layout_confounding_obvious,plate_01,H09,0.186315888042
layout_confounding_obvious,plate_01,H10,0.226211221537
layout_confounding_obvious,plate_01,H11,0.224030175946
layout_confounding_obvious,plate_01,H12,0.154881668784
