case_id,plate_id,well,raw_signal
batch_shift_obvious,plate_01,A01,0.239066219905
batch_shift_obvious,plate_01,A02,0.990692960068
batch_shift_obvious,plate_01,A03,0.13450078918
batch_shift_obvious,plate_01,A04,0.324043662088
batch_shift_obvious,plate_01,A05,0.953511789911
batch_shift_obvious,plate_01,A06,1.01194021082
batch_shift_obvious,plate_01,A07,0.939503913984
batch_shift_obvious,plate_01,A08,0.941275341952
batch_shift_obvious,plate_01,A09,0.309807296788
batch_shift_obvious,plate_01,A10,0.876200884478
batch_shift_obvious,plate_01,A11,0.132891567022
batch_shift_obvious,plate_01,A12,0.818676133198
batch_shift_obvious,plate_01,B01,1.02152539123
batch_shift_obvious,plate_01,B02,0.195766858218
batch_shift_obvious,plate_01,B03,0.579283797843
batch_shift_obvious,plate_01,B04,0.15498149666
batch_shift_obvious,plate_01,B05,1.06027810296
batch_shift_obvious,plate_01,B06,1.04028688138
batch_shift_obvious,plate_01,B07,0.976291135653
batch_shift_obvious,plate_01,B08,0.137538031815
batch_shift_obvious,plate_01,B09,0.571987621462
batch_shift_obvious,plate_01,B10,0.962511183809
batch_shift_obvious,plate_01,B11,0.297741174693
batch_shift_obvious,plate_01,B12,0.972372378087
batch_shift_obvious,plate_01,C01,0.990147253886
batch_shift_obvious,plate_01,C02,0.243312279192
batch_shift_obvious,plate_01,C03,1.01869335869
batch_shift_obvious,plate_01,C04,0.93972420987
batch_shift_obvious,plate_01,C05,0.19842739124
batch_shift_obvious,plate_01,C06,0.931209456237
batch_shift_obvious,plate_01,C07,0.99362575847
batch_shift_obvious,plate_01,C08,0.842738408647
batch_shift_obvious,plate_01,C09,0.321357844925
batch_shift_obvious,plate_01,C10,0.587814114518
batch_shift_obvious,plate_01,C11,0.948691588923
batch_shift_obvious,plate_01,C12,0.642706973509
batch_shift_obvious,plate_01,D01,0.205916575317
batch_shift_obvious,plate_01,D02,0.951019248089
batch_shift_obvious,plate_01,D03,0.971630210298
batch_shift_obvious,plate_01,D04,0.952591850972
batch_shift_obvious,plate_01,D05,0.556146780239
batch_shift_obvious,plate_01,D06,0.78353879344
batch_shift_obvious,plate_01,D07,0.220727890198
batch_shift_obvious,plate_01,D08,0.958943717917
batch_shift_obvious,plate_01,D09,0.191667482631
batch_shift_obvious,plate_01,D10,0.605614306516
batch_shift_obvious,plate_01,D11,0.33894096884
batch_shift_obvious,plate_01,D12,1.04632571266
batch_shift_obvious,plate_01,E01,0.171916792657
batch_shift_obvious,plate_01,E02,0.30563031585
batch_shift_obvious,plate_01,E03,0.827900560855
batch_shift_obvious,plate_01,E04,0.80652533469
batch_shift_obvious,plate_01,E05,0.578132403934
batch_shift_obvious,plate_01,E06,0.955720918109
batch_shift_obvious,plate_01,E07,0.60222608881
batch_shift_obvious,plate_01,E08,0.168086497639
batch_shift_obvious,plate_01,E09,0.982850786571
batch_shift_obvious,plate_01,E10,1.01829444242
batch_shift_obvious,plate_01,E11,1.0311178649
batch_shift_obvious,plate_01,E12,0.168550320011
batch_shift_obvious,plate_01,F01,0.265315371489
batch_shift_obvious,plate_01,F02,0.972511711612
batch_shift_obvious,plate_01,F03,0.937117170628
batch_shift_obvious,plate_01,F04,0.204633600964
batch_shift_obvious,plate_01,F05,0.178257657195
batch_shift_obvious,plate_01,F06,1.01322544042
batch_shift_obvious,plate_01,F07,0.142895914462
batch_shift_obvious,plate_01,F08,0.150246323639
batch_shift_obvious,plate_01,F09,0.867616519731
batch_shift_obvious,plate_01,F10,1.00860935101
batch_shift_obvious,plate_01,F11,0.941816268364
batch_shift_obvious,plate_01,F12,0.57035895024
batch_shift_obvious,plate_01,G01,0.99156178576
batch_shift_obvious,plate_01,G02,0.278830808528
batch_shift_obvious,plate_01,G03,1.02035432389
batch_shift_obvious,plate_01,G04,0.134215657256
batch_shift_obvious,plate_01,G05,0.188358290961
batch_shift_obvious,plate_01,G06,0.98424795028
batch_shift_obvious,plate_01,G07,1.03651146371
batch_shift_obvious,plate_01,G08,0.819169255956
batch_shift_obvious,plate_01,G09,0.173479867081
batch_shift_obvious,plate_01,G10,0.826569839705
batch_shift_obvious,plate_01,G11,0.94176267502
batch_shift_obvious,plate_01,G12,0.989127267267
batch_shift_obvious,plate_01,H01,0.19220775779
batch_shift_obvious,plate_01,H02,0.955401079196
batch_shift_obvious,plate_01,H03,0.304859719135
batch_shift_obvious,plate_01,H04,0.987044527325
batch_shift_obvious,plate_01,H05,0.314823236601
batch_shift_obvious,plate_01,H06,1.03095620739
batch_shift_obvious,plate_01,H07,0.939189961734
batch_shift_obvious,plate_01,H08,0.618503440574
batch_shift_obvious,plate_01,H09,0.111261275952
batch_shift_obvious,plate_01,H10,0.953154823142
batch_shift_obvious,plate_01,H11,0.820925787111
batch_shift_obvious,plate_01,H12,0.992027593474
batch_shift_obvious,plate_02,A01,0.455498832698
batch_shift_obvious,plate_02,A02,0.958729971154
batch_shift_obvious,plate_02,A03,0.411930062161
batch_shift_obvious,plate_02,A04,0.488589804156
batch_shift_obvious,plate_02,A05,0.972350538946
batch_shift_obvious,plate_02,A06,0.985004726537
batch_shift_obvious,plate_02,A07,0.941920590147
