case_id,plate_id,well,raw_signal
true_non_response_obvious,plate_01,A01,0.194661031379
true_non_response_obvious,plate_01,A02,0.975751595603
true_non_response_obvious,plate_01,A03,0.139980131652
true_non_response_obvious,plate_01,A04,0.317601699586
true_non_response_obvious,plate_01,A05,0.953685795318
true_non_response_obvious,plate_01,A06,0.985716315465
true_non_response_obvious,plate_01,A07,0.903890885504
true_non_response_obvious,plate_01,A08,1.03623063648
true_non_response_obvious,plate_01,A09,0.98061946931
true_non_response_obvious,plate_01,A10,1.00318006278
true_non_response_obvious,plate_01,A11,0.998999051248
true_non_response_obvious,plate_01,A12,0.817278155781
true_non_response_obvious,plate_01,B01,0.966205707712
true_non_response_obvious,plate_01,B02,0.158902994918
true_non_response_obvious,plate_01,B03,0.564965080477
true_non_response_obvious,plate_01,B04,0.197240619272
true_non_response_obvious,plate_01,B05,0.955948029703
true_non_response_obvious,plate_01,B06,0.986291059526
true_non_response_obvious,plate_01,B07,1.02720169954
true_non_response_obvious,plate_01,B08,0.164642238696
true_non_response_obvious,plate_01,B09,1.04900525822
true_non_response_obvious,plate_01,B10,0.937791554494
true_non_response_obvious,plate_01,B11,0.961285496004
true_non_response_obvious,plate_01,B12,0.964775669103
true_non_response_obvious,plate_01,C01,0.977742434422
true_non_response_obvious,plate_01,C02,0.192614341355
true_non_response_obvious,plate_01,C03,1.01998424729
true_non_response_obvious,plate_01,C04,1.01540688864
true_non_response_obvious,plate_01,C05,0.168532712519
true_non_response_obvious,plate_01,C06,1.00379636033
true_non_response_obvious,plate_01,C07,1.00470092739
true_non_response_obvious,plate_01,C08,0.817836297042
true_non_response_obvious,plate_01,C09,1.00375603162
true_non_response_obvious,plate_01,C10,0.583646555998
true_non_response_obvious,plate_01,C11,1.04982159396
true_non_response_obvious,plate_01,C12,0.996465228461
true_non_response_obvious,plate_01,D01,0.177654178771
true_non_response_obvious,plate_01,D02,0.97523223316
true_non_response_obvious,plate_01,D03,1.01110171587
true_non_response_obvious,plate_01,D04,1.00031465015
true_non_response_obvious,plate_01,D05,0.59869809443
true_non_response_obvious,plate_01,D06,0.973756528658
true_non_response_obvious,plate_01,D07,0.129015843801
true_non_response_obvious,plate_01,D08,1.00330905229
true_non_response_obvious,plate_01,D09,0.995361508583
true_non_response_obvious,plate_01,D10,1.00799260747
true_non_response_obvious,plate_01,D11,0.300342326643
true_non_response_obvious,plate_01,D12,0.975569995166
true_non_response_obvious,plate_01,E01,0.992295759957
true_non_response_obvious,plate_01,E02,1.00966798665
true_non_response_obvious,plate_01,E03,0.989214568402
true_non_response_obvious,plate_01,E04,0.829375142192
true_non_response_obvious,plate_01,E05,1.01143966041
true_non_response_obvious,plate_01,E06,0.940627471905
true_non_response_obvious,plate_01,E07,0.59190460507
true_non_response_obvious,plate_01,E08,0.157769100043
true_non_response_obvious,plate_01,E09,1.00091393651
true_non_response_obvious,plate_01,E10,0.957314841014
true_non_response_obvious,plate_01,E11,1.00641516359
true_non_response_obvious,plate_01,E12,0.16744128758
true_non_response_obvious,plate_01,F01,0.341106568069
true_non_response_obvious,plate_01,F02,0.958120748149
true_non_response_obvious,plate_01,F03,1.02709941694
true_non_response_obvious,plate_01,F04,0.982752817518
true_non_response_obvious,plate_01,F05,0.20500361004
true_non_response_obvious,plate_01,F06,0.960514951975
true_non_response_obvious,plate_01,F07,0.173923217362
true_non_response_obvious,plate_01,F08,0.133520046137
true_non_response_obvious,plate_01,F09,1.05514371142
true_non_response_obvious,plate_01,F10,0.982580052042
true_non_response_obvious,plate_01,F11,1.02659024947
true_non_response_obvious,plate_01,F12,0.578185977758
true_non_response_obvious,plate_01,G01,1.06184598056
true_non_response_obvious,plate_01,G02,0.337276081347
true_non_response_obvious,plate_01,G03,0.985905386751
true_non_response_obvious,plate_01,G04,0.143118412848
true_non_response_obvious,plate_01,G05,1.04409856607
true_non_response_obvious,plate_01,G06,0.934833641886
true_non_response_obvious,plate_01,G07,1.01969057894
true_non_response_obvious,plate_01,G08,1.00612297433
true_non_response_obvious,plate_01,G09,0.150711288072
true_non_response_obvious,plate_01,G10,0.854405541155
true_non_response_obvious,plate_01,G11,1.0156954996
true_non_response_obvious,plate_01,G12,0.981220420657
true_non_response_obvious,plate_01,H01,0.168257109692
true_non_response_obvious,plate_01,H02,0.962000388885
true_non_response_obvious,plate_01,H03,1.04872607918
true_non_response_obvious,plate_01,H04,0.989178383409
true_non_response_obvious,plate_01,H05,0.349140815945
true_non_response_obvious,plate_01,H06,0.980866025294
true_non_response_obvious,plate_01,H07,0.924957613281
true_non_response_obvious,plate_01,H08,0.958802994238
true_non_response_obvious,plate_01,H09,0.185105584576
true_non_response_obvious,plate_01,H10,1.05949689867
true_non_response_obvious,plate_01,H11,0.846557466849
true_non_response_obvious,plate_01,H12,0.985056834774
