case_id,plate_id,well,raw_signal
true_non_response_noisy,plate_01,A01,0.190537466707
true_non_response_noisy,plate_01,A02,1.05254872647
true_non_response_noisy,plate_01,A03,0.141498240839
true_non_response_noisy,plate_01,A04,0.411573219811
true_non_response_noisy,plate_01,A05,0.986146455417
true_non_response_noisy,plate_01,A06,0.956171429736
true_non_response_noisy,plate_01,A07,0.855704156425
true_non_response_noisy,plate_01,A08,0.970106016988
true_non_response_noisy,plate_01,A09,1.23463764529
true_non_response_noisy,plate_01,A10,1.09202750016
true_non_response_noisy,plate_01,A11,0.912169703135
true_non_response_noisy,plate_01,A12,0.851831897534
true_non_response_noisy,plate_01,B01,0.957329363476
true_non_response_noisy,plate_01,B02,0.0744970397181
true_non_response_noisy,plate_01,B03,0.538277878453
true_non_response_noisy,plate_01,B04,0.260164920062
true_non_response_noisy,plate_01,B05,1.16585635302
true_non_response_noisy,plate_01,B06,1.1351955627
true_non_response_noisy,plate_01,B07,1.01439485703
true_non_response_noisy,plate_01,B08,0.223445303826
true_non_response_noisy,plate_01,B09,0.986636153547
true_non_response_noisy,plate_01,B10,0.909860260526
true_non_response_noisy,plate_01,B11,1.07515653316
true_non_response_noisy,plate_01,B12,0.95625685677
true_non_response_noisy,plate_01,C01,1.02068007802
true_non_response_noisy,plate_01,C02,0.0999182726904
true_non_response_noisy,plate_01,C03,1.03249894026
true_non_response_noisy,plate_01,C04,1.02929660016
true_non_response_noisy,plate_01,C05,0.174662284815
true_non_response_noisy,plate_01,C06,1.04548344945
true_non_response_noisy,plate_01,C07,1.13332563278
true_non_response_noisy,plate_01,C08,0.840837816823
true_non_response_noisy,plate_01,C09,1.0237363621
true_non_response_noisy,plate_01,C10,0.68456840727
true_non_response_noisy,plate_01,C11,1.06997335108
true_non_response_noisy,plate_01,C12,1.10663845254
true_non_response_noisy,plate_01,D01,0.247294047897
true_non_response_noisy,plate_01,D02,0.944578864015
true_non_response_noisy,plate_01,D03,0.994919442183
true_non_response_noisy,plate_01,D04,0.968733764186
true_non_response_noisy,plate_01,D05,0.576106150558
true_non_response_noisy,plate_01,D06,1.02853791571
true_non_response_noisy,plate_01,D07,0.199262633737
true_non_response_noisy,plate_01,D08,1.09138126422
true_non_response_noisy,plate_01,D09,0.912004105797
true_non_response_noisy,plate_01,D10,0.959972191901
true_non_response_noisy,plate_01,D11,0.430346011128
true_non_response_noisy,plate_01,D12,1.06400154342
true_non_response_noisy,plate_01,E01,0.866812118596
true_non_response_noisy,plate_01,E02,0.973221657691
true_non_response_noisy,plate_01,E03,0.997143589107
true_non_response_noisy,plate_01,E04,0.766842935298
true_non_response_noisy,plate_01,E05,0.996850267182
true_non_response_noisy,plate_01,E06,0.994376125733
true_non_response_noisy,plate_01,E07,0.630420954712
true_non_response_noisy,plate_01,E08,0.203282895158
true_non_response_noisy,plate_01,E09,0.964537220387
true_non_response_noisy,plate_01,E10,0.969640310976
true_non_response_noisy,plate_01,E11,0.995156663941
true_non_response_noisy,plate_01,E12,0.127833324574
true_non_response_noisy,plate_01,F01,0.318688025911
true_non_response_noisy,plate_01,F02,0.892132946657
true_non_response_noisy,plate_01,F03,0.954031840659
true_non_response_noisy,plate_01,F04,1.07208244155
true_non_response_noisy,plate_01,F05,0.0756327520281
true_non_response_noisy,plate_01,F06,0.943244769194
true_non_response_noisy,plate_01,F07,0.183799208334
true_non_response_noisy,plate_01,F08,0.127008174744
true_non_response_noisy,plate_01,F09,1.03652650201
true_non_response_noisy,plate_01,F10,1.11407661236
true_non_response_noisy,plate_01,F11,0.97582564128
true_non_response_noisy,plate_01,F12,0.574887427309
true_non_response_noisy,plate_01,G01,1.00864241272
true_non_response_noisy,plate_01,G02,0.314129049409
true_non_response_noisy,plate_01,G03,1.10885442604
true_non_response_noisy,plate_01,G04,0.236372897304
true_non_response_noisy,plate_01,G05,1.0566438965
true_non_response_noisy,plate_01,G06,1.07406153418
true_non_response_noisy,plate_01,G07,1.03968603576
true_non_response_noisy,plate_01,G08,1.02419316325
true_non_response_noisy,plate_01,G09,0.12090346316
true_non_response_noisy,plate_01,G10,0.733041687667
true_non_response_noisy,plate_01,G11,1.01212084864
true_non_response_noisy,plate_01,G12,0.910868523226
true_non_response_noisy,plate_01,H01,0.226548366359
true_non_response_noisy,plate_01,H02,0.901902305626
true_non_response_noisy,plate_01,H03,1.00645819326
true_non_response_noisy,plate_01,H04,0.99114850747
true_non_response_noisy,plate_01,H05,0.288737583645
true_non_response_noisy,plate_01,H06,0.99546785302
true_non_response_noisy,plate_01,H07,0.943944700967
true_non_response_noisy,plate_01,H08,1.01204993014
true_non_response_noisy,plate_01,H09,0.101881737607
true_non_response_noisy,plate_01,H10,0.884542562518
true_non_response_noisy,plate_01,H11,0.7911961223
true_non_response_noisy,plate_01,H12,1.00875201357
